"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
19278,"DE",TRUE,"beta",5413,0.09735821,16.007969,1.0107659,0.976001010838699,3.43946002995413,4.92833078855222,4.75882282076834,3.43946003265906,2.10164835164835,5.03258612215659,17.0806256949588,0.988047729679642,35,28,7,142,144,1.40845069430669,0,39.984,39.8489999999999,430,1291,0,26.9569597069597
19032,"DE",TRUE,"beta",7155,0.02613557,9.731177,0.29619718,0.284292701543093,4.01910592690857,3.76979757572472,3.61828541741478,4.01910593941147,2.57142857142857,5.69557375859188,27.3671978320551,0.988824912794787,56,56,0,149,149,0,0,47.96,47.798,300,901,0,32.8708791208791
19407,"DE",TRUE,"beta",5075,0.06995074,7.5579243,0.5462109,0.528219658182771,3.29382694199079,2.37223714480073,2.29409975845432,3.29382694663262,1.86538461538462,4.83775217987095,23.0217582926475,0.984869719137051,22,28,6,118,124,5.0847457196208,0,41.5029999999999,41.371,500,1501,0,16.9505494505494
8360,"DE",TRUE,"beta",9867,0.06212628,18.282476,0.13389613,0.129199815473201,3.50743108984933,1.46340492297087,1.41207700334886,3.50743111364774,4.50274725274725,6.24081743025721,46.8248164353039,0.87974770512686,87,74,13,53,39,26.4150938412246,0,114.957,114.586,330,991,0,33.5815018315018
586,"DE",TRUE,"beta",5296,0.12556647,12.798918,0.55436563,0.529070379201929,4.56291829499643,2.8944283186203,2.76235791909618,4.56291830165087,2.06593406593407,5.03558763771845,23.861861621069,0.983648539449326,41,25,16,110,117,6.36363630578512,0,28.5419999999999,28.456,310,931,0,18.4084249084249
10105,"DE",TRUE,"beta",8509,0.13667881,18.993645,0.6889139,0.660228025076687,4.16392743442598,3.36011912208673,3.22020619992967,4.16392743923095,3.05494505494505,6.16441400296898,30.5925986390949,0.988069994820455,30,31,1,149,150,0.671140935093014,0,48.0260000000001,47.8710000000001,270,811,0,35.6062271062271
17001,"DE",TRUE,"beta",8227,0.17551963,11.52916,0.27031884,0.258196328496925,4.48452333482563,1.10607352850918,1.05647140283936,4.48452334736095,2.12087912087912,4.64391365832032,33.5820098065632,0.980701779415406,2,2,0,124,127,2.41935481919875,0,90.9559999999999,90.6770000000001,420,1261,0,17.3214285714286
3194,"DE",TRUE,"beta",6737,0.24343179,12.296763,0.33219022,0.325087375181818,2.13818600583739,2.64421880098102,2.58768048444452,2.13818601146539,2.30769230769231,5.52914356581818,19.3965168155436,0.988318533305815,22,2,20,159,147,7.54716976385428,0,35.8689999999999,35.7279999999998,270,811,0,24.8434065934066
17226,"DE",TRUE,"beta",7629,0.024118496,10.234374,0.34194115,0.344331087311877,0.6989323469513,1.56303421430803,1.57395876605769,0.698932348548158,3.3956043956044,5.63105595859171,42.5784007397048,0.936854512399314,84,51,33,63,52,17.4603171831696,0,125.97,125.569,530,1591,0,22.1877289377289
2953,"DE",TRUE,"beta",7561,0.047215976,20.605598,0.48562822,0.484708276480958,0.189433702421006,3.10066117629542,3.09478747901754,0.189433702749982,3.62912087912088,6.73701437117086,37.9108376574016,0.973171611555518,59,52,7,121,108,10.7438015641008,0,122.115,121.697,640,1921,0,34.9844322344322
2266,"DE",TRUE,"beta",9723,0.12938394,18.809732,0.21113154,0.206360684338342,2.25966032316235,1.83781234987312,1.79628403319216,2.25966033263542,4.02472527472527,6.62889943296078,46.5076842961298,0.96640503190499,54,43,11,93,76,18.2795696959186,0,129.532,129.054,420,1261,0,37.7692307692308
9444,"DE",TRUE,"beta",5526,0.06840391,16.479418,0.38205826,0.367885060219534,3.70969593573733,4.03368696123914,3.88404943958602,3.70969594452742,2.87912087912088,6.20527956706984,23.5774162722873,0.971834170818765,41,51,10,110,103,6.36363630578512,0,73.625,73.388,590,1771,0,24.5119047619048
6178,"DE",TRUE,"beta",6772,0.18369758,10.550841,0.24370408,0.251071709753639,3.02318685982082,1.5454572434882,1.5921793039892,3.0231868702698,2.28296703296703,5.10198194628517,31.108846896697,0.981477475865049,3,2,1,106,111,4.71698108757565,0,74.438,74.199,490,1471,0,20.4340659340659
11304,"DE",TRUE,"beta",8801,0.03397341,13.605215,0.837896,0.845762368064143,0.93882391785558,3.60174616100987,3.63556021547023,0.938823918715384,3.16758241758242,7.10420862727019,19.5767970509014,0.989987062575117,36,39,3,202,204,0.99009900499951,0,92.415,92.092,550,1651,0,41.5705128205128
11632,"DE",TRUE,"beta",5428,0.33971998,7.2243505,0.36041588,0.37004474136638,2.67159741675752,4.30513870440624,4.42015467914011,2.67159742354951,1.54945054945055,4.8719876576469,13.1076055768513,0.993599054366927,2,3,1,216,217,0.462962960819616,0,56.462,56.26,640,1921,0,19.6987179487179
5532,"DE",TRUE,"beta",9044,0.066342324,9.090165,0.4611539,0.460785895401917,0.0798008207856416,3.99694409491282,3.99375450071182,0.0798008209387241,2.76923076923077,7.27444722419391,14.5830463727392,0.991866105387724,34,32,2,259,256,1.15830115382895,0,48.273,48.081,270,811,0,34.9093406593407
11343,"DE",TRUE,"beta",7274,0.24017046,6.304154,0.77635294,0.73838487213622,4.890567918101,4.42373884318599,4.20739289026189,4.89056792329488,1.62912087912088,5.71747850363781,8.66430365876971,0.996191736924103,10,14,4,350,329,5.99999998285714,0,51.878,51.6799999999999,540,1621,0,32.3150183150183
4509,"DE",TRUE,"beta",5277,0.03619481,8.777118,0.49515522,1.85485713815985,274.601147376339,2.83900426795056,10.6349425775505,274.601147834191,17.0302197802198,44.8193872395359,53.9728080811936,0.418080881548743,46,17,29,112,295,163.392855683992,0,33.721,33.602,450,1351,0,1996.93315018315
9055,"DE",TRUE,"beta",5413,0.032329578,17.783373,0.3341467,2.09038540160448,525.589118895559,3.65733652644276,22.879899408346,525.58912032478,17.4120879120879,37.3938056808438,77.215392161025,0.331759886696189,63,24,39,93,205,120.430106231934,0,56.861,56.649,540,1621,0,1394.35989010989
19552,"DE",TRUE,"beta",9186,0.20215546,13.084632,0.68329954,0.642484202378142,5.97327162873914,4.36749479741726,4.10661246941468,5.97327163611328,2.51373626373626,6.19486671578765,19.2222531832481,0.994374810143845,19,20,1,252,241,4.36507934775762,0,77.7019999999999,77.3789999999999,480,1441,0,34.793956043956
4046,"DE",TRUE,"beta",5973,0.26234722,9.967157,0.89186543,1.17606275203702,31.865493622548,4.60595734136667,6.07366838588282,31.8654936513588,2.81868131868132,8.7787205255626,14.615052701774,0.986093139941982,13,12,1,219,256,16.8949770918038,0,24.5319999999999,24.433,290,871,0,68.1758241758242
13141,"DE",TRUE,"beta",7162,0.23903938,5.2792106,0.4212861,0.425661647435039,1.03861661342559,2.30958532009179,2.33357305698444,1.03861661544125,1.79395604395604,5.94688024222656,10.6709441848215,0.993632334761566,2,3,1,270,253,6.29629627297668,0,28.529,28.4209999999999,300,901,0,27.1062271062271
1280,"DE",TRUE,"beta",7387,0.020847434,7.2571,0.83603734,0.785456964358387,6.05001393611349,4.44451937886044,4.17562533672449,6.05001394198881,1.83791208791209,5.39255693800912,9.76514951529477,0.995370100368408,32,30,2,297,280,5.72390570463331,0,44.2049999999999,44.0520000000001,380,1141,0,31.0979853479853
5217,"DE",TRUE,"beta",7272,0.17175467,14.233301,0.81369174,0.795398768215014,2.24814519593191,3.42306481710754,3.34610934977352,2.24814519803805,2.59340659340659,7.06251519496566,22.0008903717792,0.985633377023533,21,22,1,180,170,5.55555552469136,0,62.3729999999999,62.159,500,1501,0,29.4972527472527
14759,"DE",TRUE,"beta",6974,0.1564382,4.8491936,1.1187456,1.03520996690514,7.46690159229999,4.74653045820799,4.39211169952825,7.4669015974012,1.09065934065934,4.29061075598109,6.07213628556919,0.998080176046689,13,12,1,395,399,1.01265822528441,0,38.793,38.6579999999999,480,1441,0,20.1364468864469
4921,"DE",TRUE,"beta",9615,0.06916276,12.67178,0.4362178,0.455087520715928,4.32575669142117,2.0721661066457,2.16180297086677,4.32575669925013,3.34065934065934,7.0270278837586,22.4715234360069,0.982908225238949,50,44,6,137,147,7.29927001971336,0,62.399,62.174,300,901,0,42.8891941391941
9875,"DE",TRUE,"beta",8742,0.12182567,17.134047,0.2822144,0.278807535181575,1.20719028028091,2.63923325862745,2.60737269114247,1.20719028410109,3.16483516483516,6.17109533084829,30.3181888176255,0.982935760684375,36,52,16,115,112,2.6086956294896,0,152.994,152.488,690,2071,0,41.470695970696
8603,"DE",TRUE,"beta",6777,0.18415228,3.7763836,1.0079815,0.907562372293912,9.96239788195161,4.52066362407265,4.07029712649108,9.96239788963138,1.56593406593407,7.20157186749097,6.17090817059326,0.995104074284639,8,9,1,452,433,4.20353981370898,0,18.4609999999999,18.4000000000001,250,751,0,22.7106227106227
10818,"DE",TRUE,"beta",7099,0.10973377,19.542553,0.6267202,0.652066523738796,4.04428063725293,3.73545754631681,3.88652993281636,4.04428064262335,3.35164835164835,6.83277492581259,31.8075257780969,0.980510330896757,32,36,4,138,132,4.34782605545054,0,49.082,48.925,340,1021,0,29.6098901098901
14214,"DE",TRUE,"beta",9398,0.040327728,4.892244,0.3903648,0.376846209259741,3.46306601046721,2.67603289513914,2.58336010928125,3.46306601804447,2.71978021978022,7.25402502896696,13.1621315439685,0.991426630700655,31,30,1,239,240,0.418410040090335,0,69.0239999999999,68.745,410,1231,0,37.9771062271062
13546,"DE",TRUE,"beta",7650,0.072810456,3.4870384,0.6932509,0.6806590647109,1.81634604021957,4.0028330725216,3.93012777240738,1.81634604238585,1.71153846153846,6.49450317026418,7.74274756248585,0.995874034880751,16,16,0,424,397,6.3679245132832,0,73.0129999999999,72.702,710,2131,0,24.7179487179487
2638,"DE",TRUE,"beta",6225,0.1641767,4.529428,0.13579966,0.131957799825495,2.82906462815472,1.16717890879397,1.13415866289484,2.82906464656351,1.91758241758242,4.41712451839305,31.8399626736445,0.980642014216755,3,2,1,155,192,23.8709675879292,0,52.294,52.134,370,1111,0,16.4478021978022
3545,"DE",TRUE,"beta",7203,0.08024434,16.474554,0.5000021,0.49986323407469,0.0277730683594857,3.85780037787768,3.85672894833941,0.0277730684078301,2.70054945054945,6.01714583137587,22.0570588751517,0.985900567294241,43,41,2,139,148,6.47482009730345,0,76.285,76.019,480,1441,0,29.3525641025641
9666,"DE",TRUE,"beta",7198,0.123089746,20.184196,0.57788694,0.557928706884742,3.45365705629567,3.02565213072976,2.92115648223703,3.45365706113056,3.25549450549451,6.36115443251347,32.427681905101,0.979495025725752,40,41,1,117,112,4.2735042369786,0,193.976,193.313,1210,3631,1,29.8397435897436
15357,"DE",TRUE,"beta",9812,0.09325316,5.161036,0.23120916,0.236466531592224,2.27385955188176,1.39267407766404,1.42434153034255,2.27385956008367,2.60714285714286,6.08660030696146,20.9581230134051,0.983158833142543,2,2,0,141,150,6.3829786781349,0,102.793,102.459,450,1351,0,34.3498168498168
15256,"DE",TRUE,"beta",9890,0.19160768,14.512684,0.33733532,0.336936757803138,0.118150152696997,2.56535198221704,2.56232101492385,0.118150153001184,3.35164835164835,7.28539107233943,30.9966281371993,0.987079851560028,29,36,7,157,170,8.28025472432959,0,94.853,94.485,430,1291,0,37.3424908424908
5168,"DE",TRUE,"beta",5484,0.34755653,6.2483644,0.44009674,0.437186792213993,0.661206392802409,4.81254827073067,4.78072739383559,0.661206394167427,1.73626373626374,5.9360141287116,13.6148158979099,0.992217733602838,2,9,7,249,229,8.03212848179868,0,33.572,33.4549999999999,420,1261,0,16.6584249084249
9498,"DE",TRUE,"beta",7427,0.24357076,5.9519944,0.68658787,0.639454876172435,6.86481597161283,4.13239118847407,3.84871013774501,6.86481597995006,1.75274725274725,6.28184196406901,11.4519578295892,0.995336040802473,10,12,2,337,335,0.593471808327977,0,28.39,28.29,290,871,0,23.6071428571429
14100,"DE",TRUE,"beta",9553,0.20684601,19.934395,0.6841411,0.650572187647061,4.90672352587385,3.35290506550833,3.18838728361834,4.90672353158251,3.39010989010989,7.20462305791173,30.1599621349575,0.98789732971055,32,31,1,174,171,1.72413792112564,0,98.172,97.843,490,1471,0,38.2774725274725
6332,"DE",TRUE,"beta",7784,0.10418808,3.6924322,0.36676827,0.351739522320204,4.09761390722818,4.33687202885854,4.15916375698082,4.09761391745557,1.79945054945055,6.06399027225292,13.3027624418469,0.995074849460332,17,16,1,292,294,0.684931504503659,0,108.164,107.766,870,2611,0,24.2774725274725
11000,"DE",TRUE,"beta",6297,0.17659202,9.805657,0.4486869,0.459067285934853,2.31350322724328,2.4504054209553,2.50709562957599,2.31350323145531,2.07692307692308,5.52814974113759,17.1721953164243,0.988294181661402,26,21,5,156,156,0,0,40.259,40.1420000000001,390,1171,0,25.9615384615385
16612,"DE",TRUE,"beta",9316,0.12698583,4.7505326,0.21142241,0.212812038004656,0.657275639835421,1.95080524238562,1.9636274100851,0.657275642607324,3.09615384615385,7.94192519633469,22.3604418627873,0.984432268799238,2,2,0,208,193,7.2115384268676,0,81.673,81.432,460,1381,0,39.6181318681319
18135,"DE",TRUE,"beta",8724,0.22397983,6.45448,1.0228778,0.92898235047133,9.1795373246809,4.54486917166418,4.12767120928548,9.17953733163537,2.26098901098901,8.13704728151056,7.9066036278196,0.994969460560082,9,10,1,420,409,2.61904761281179,0,36.2859999999999,36.175,350,1051,0,35.4615384615385
8875,"DE",TRUE,"beta",6309,0.117292754,13.990487,0.96260864,0.87792498288928,8.79730905207195,4.20800231932025,3.83781134998672,8.79730905912036,2.24175824175824,5.88908470658376,19.0568635120464,0.988212401834213,20,26,6,165,164,0.606060602387511,0,41.4889999999999,41.3439999999999,400,1201,0,28.7417582417582
2442,"DE",TRUE,"beta",6824,0.28399765,16.546501,0.5993073,0.612248476830697,2.15935577776262,2.56725082870259,2.62268690789433,2.1593557805246,2.56318681318681,5.82694574398086,26.2296868458435,0.986696031606919,22,10,12,143,137,4.19580416646291,0,62.4250000000001,62.1670000000001,470,1411,0,29.8772893772894
6074,"DE",TRUE,"beta",7787,0.15025042,14.903849,0.4351904,0.430959728532523,0.972142643255722,1.76254132312992,1.74540690728339,0.972142644938003,2.56043956043956,5.21936377748843,33.8558520054207,0.981681081513494,33,26,7,93,113,21.5053761128454,0,98.8049999999998,98.4590000000001,530,1591,0,26.8223443223443
13238,"DE",TRUE,"beta",7669,0.053853177,14.658807,0.3504612,0.485988267782664,38.6710618453494,4.05968755873008,5.62961184977415,38.6710619461671,7.25549450549451,16.2544161370393,34.2722720532497,0.931837445330119,46,43,3,156,186,19.2307691074951,0,141.406,140.871,860,2581,0,221.171245421245
8103,"DE",TRUE,"beta",7051,0.060984258,3.6278045,0.2093987,0.19740325283448,5.72852033381032,2.44055225355048,2.30074472078091,5.72852035882009,2.51923076923077,6.38873493470609,20.8513347811962,0.982880925256766,38,28,10,133,138,3.75939846797445,0,58.356,58.1399999999999,400,1201,0,25.96336996337
14989,"DE",TRUE,"beta",7834,0.22312994,9.394251,0.39956108,0.376219129358638,5.84189796036777,4.65606310861873,4.38406065216214,5.84189797373387,2.29945054945055,6.72640360776139,15.6477287217204,0.99201118704255,14,23,9,226,242,7.07964598637325,0,75.279,74.951,480,1441,0,32.3983516483516
1570,"DE",TRUE,"beta",8587,0.05426808,3.9982553,0.3573599,0.356603132011234,0.211766341620359,3.72068861078115,3.71280944460497,0.211766342156026,2.26098901098901,6.59691069889769,15.0699984288042,0.994415964748207,25,25,0,329,289,12.1580546742916,0,43.8020000000001,43.6109999999999,290,871,0,30.8067765567766
1398,"DE",TRUE,"beta",6987,0.14383855,16.289417,0.18452051,0.185118262173072,0.323948904017329,2.46565121634627,2.4736386664818,0.32394890564156,3.10164835164835,5.64104853475208,29.5097217030537,0.974590908463811,48,40,8,84,88,4.76190470521542,0,110.436,110.018,560,1681,0,25.8974358974359
2281,"DE",TRUE,"beta",6405,0.094457455,19.625923,0.74333394,0.699876464275473,5.84629240339323,3.52988076452406,3.32351361326123,5.84629240960196,2.6456043956044,5.53981592108984,26.5160935615732,0.98268627374889,44,43,1,114,122,7.01754379809172,0,26.665,26.578,210,631,0,26.5622710622711
8651,"DE",TRUE,"beta",6009,0.3328341,18.793219,0.12878074,0.123137858059009,4.38177471039003,1.31431825056857,1.25672778540392,4.38177474108123,2.76098901098901,5.41796969393477,39.9451625952148,0.967428173588108,3,2,1,107,101,5.6074765831077,0,95.361,95.057,530,1591,0,21.8763736263736
9246,"DE",TRUE,"beta",6538,0.05200367,8.609065,0.36651927,0.382612293747862,4.39077151494775,3.15554514725229,3.29409792509719,4.39077152553594,2.36538461538462,5.66922480504256,20.8793774582927,0.98852844652448,37,38,1,150,148,1.33333332444444,0,35.506,35.384,300,901,0,29.6785714285714
17306,"DE",TRUE,"beta",9163,0.12845138,19.85484,0.55631083,0.530133672889423,4.70549118440165,2.78300186757151,2.6520479597958,4.70549119116924,3.62912087912088,7.4713739413463,31.2176950818919,0.979827261403493,34,44,10,135,140,3.70370367626886,0,172.112,171.495,800,2401,0,43.7179487179487
2021,"DE",TRUE,"beta",6683,0.02020051,20.099289,0.48307192,0.506236447665588,4.79525442456589,3.22413542129205,3.3787409180556,4.79525443300518,3.34615384615385,6.3027989596111,32.5480923167202,0.972951282599958,66,75,9,105,114,8.57142848979592,0,57.377,57.184,340,1021,0,33.514652014652
18707,"DE",TRUE,"beta",6002,0.13862047,8.880727,0.33135444,0.357612003162372,7.92431303565126,1.48390405514397,1.60149325797718,7.924313054226,2.1510989010989,4.79153328369857,26.0494644776373,0.979990212940369,13,20,7,100,98,1.99999998,0,51.807,51.624,430,1291,0,18.7509157509158
17132,"DE",TRUE,"beta",6820,0.024193548,8.691859,0.38230792,0.36528262577293,4.45329361278658,3.64685478883736,3.48444963703367,4.45329362321389,2.54945054945055,5.77651554729422,21.1950762327557,0.988975957441186,48,49,1,166,164,1.20481926985049,0,63.789,63.544,460,1381,0,27.28663003663
3894,"DE",TRUE,"beta",8512,0.12276786,10.885908,0.3121928,0.317805385457278,1.79779464462336,3.71969575475464,3.7865682460441,1.79779464989865,3.06318681318681,7.72412376338494,21.3133595164538,0.986540077382286,28,31,3,181,183,1.10497236958579,0,131.675,131.205,750,2251,0,33.2747252747253
18741,"DE",TRUE,"beta",5023,0.3591479,6.511925,0.35178486,0.352177655064411,0.111657751073991,1.58078393991001,1.58254900771167,0.111657751320763,1.32967032967033,4.15628743889607,11.8801337193652,0.993184916789467,2,2,0,240,237,1.24999999479167,0,25.2909999999999,25.21,330,991,0,16.4038461538462
16072,"DE",TRUE,"beta",5565,0.04043127,16.125862,0.79181254,0.765364722519189,3.34016147905532,4.09977942935371,3.96284017595526,3.34016148245898,2.01098901098901,4.58197615603852,24.9318719454643,0.988010480698438,46,41,5,130,129,0.76923076331361,0,28.087,27.995,270,811,0,24.3965201465201
19633,"DE",TRUE,"beta",8428,0.08863313,7.2705226,0.60542077,0.598496540392225,1.14370532684867,2.91930838778118,2.88592010218784,1.14370532834601,2.11538461538462,5.80261403768419,12.1596553448536,0.994395644714477,23,21,2,244,251,2.8688524472588,0,67.8330000000001,67.5699999999999,530,1591,0,30.246336996337
4881,"DE",TRUE,"beta",5359,0.19518568,17.890688,0.10732337,0.103483854082086,3.57752079732383,1.11365988803359,1.0738184735565,3.57752082744545,2.28846153846154,4.12809990082711,55.0367173626481,0.943690004269754,2,5,3,59,69,16.9491522550991,0,64.818,64.6319999999999,370,1111,0,13.9899267399267
9975,"DE",TRUE,"beta",9944,0.1184634,18.438812,0.22226365,0.225679555125775,1.53687078854628,2.88769973924601,2.93207995319908,1.53687079492869,4.04395604395604,7.59265116071795,32.2356604740055,0.978667158349374,47,62,15,120,120,0,0,70.452,70.232,260,781,0,42.1419413919414
2002,"DE",TRUE,"beta",6536,0.082160346,15.206917,0.20604159,0.200571371678403,2.65490976605625,2.42003447500668,2.35578474307597,2.6549097778445,2.88461538461538,4.87480627961115,32.3925272304428,0.973112130946588,58,79,21,70,68,2.85714281632653,0,34.848,34.7479999999999,210,631,0,26.3168498168498
18668,"DE",TRUE,"beta",7368,0.07356135,14.805059,0.26113284,0.248617392465901,4.79275126260315,1.13539191552181,1.08097540494676,4.79275127673561,3.18406593406593,5.19324370887601,71.5683704512862,0.887320416067409,2,12,10,44,46,4.54545444214876,0,102.441,102.129,410,1231,0,17.2472527472527
2556,"DE",TRUE,"beta",7350,0.14517006,15.016488,0.17262106,0.173463495390247,0.488025844219861,2.33784528020418,2.34925456943554,0.488025846838264,3.1043956043956,5.58894119992899,34.8324758458411,0.976458657196352,39,50,11,83,85,2.40963852518508,0,55.21,55.0069999999998,290,871,0,30.2454212454212
8814,"DE",TRUE,"beta",5592,0.08959228,17.500742,0.32415327,0.339798368575867,4.82645093402966,2.10754522838109,2.20926486505519,4.82645094662898,2.88461538461538,5.3483077327689,35.3699510614333,0.956892828959361,43,66,23,67,68,1.49253729115616,0,61.625,61.415,450,1351,0,20.6996336996337
2305,"DE",TRUE,"beta",9627,0.18551989,19.48978,0.20767295,0.209542641465611,0.900305724268736,1.29492274284024,1.30658100647503,0.900305727908682,3.36538461538462,5.7995357904418,55.0724052385996,0.971990803223111,3,3,0,95,95,0,0,229.997,229.249,700,2101,0,28.9111721611722
11266,"DE",TRUE,"beta",6535,0.071767405,9.3556795,0.57741404,0.553707281648579,4.10567749796387,4.84621460797708,4.64724466496974,4.10567750422712,2.05494505494505,6.07960018928371,15.5094552014877,0.990807479721943,26,29,3,201,218,8.4577114007079,0,67.9649999999999,67.692,610,1831,0,27.9267399267399
13761,"DE",TRUE,"beta",9772,0.16670078,17.865335,0.7130092,0.725153003604481,1.70317628264111,3.77563766546598,3.83994343079285,1.70317628457872,3.57142857142857,8.29404658723405,21.4342725564822,0.987218865242005,28,27,1,211,207,1.89573458817187,0,173.809,173.056,890,2671,0,41.7783882783883
12549,"DE",TRUE,"beta",7440,0.045161292,15.417227,0.48130175,0.460379052479536,4.34710604667309,3.91086375170648,3.74085435672567,4.34710605459352,2.71978021978022,6.45823437239554,22.7967881325902,0.984815945672188,43,51,8,149,145,2.68456374037206,0,94.212,93.888,580,1741,0,33.8836996336996
18251,"DE",TRUE,"beta",5677,0.05302096,10.950655,0.71012753,0.76074096828968,7.12737305345798,3.80260062953332,4.07362616251496,7.12737306162039,1.81318681318681,4.70036238958302,14.2343887806574,0.991553830570122,29,34,5,162,173,6.79012341487578,0,114.74,114.359,1210,3631,1,21.1639194139194
902,"DE",TRUE,"beta",6503,0.22974011,20.944262,0.3102614,0.2953795395606,4.79655554684999,1.24824030734269,1.18836776744985,4.79655555846706,2.63736263736264,4.52162083163272,47.595807028838,0.968101521663896,4,2,2,75,78,3.99999994666667,0,94.056,93.772,470,1411,0,19.4294871794872
16085,"DE",TRUE,"beta",7095,0.052995067,20.491156,1.0934088,1.11480867636742,1.95717067101088,4.63776599074762,4.72853498659166,1.95717067237883,2.88186813186813,6.128881367198,25.0293037922978,0.986409320962898,38,38,0,157,154,1.91082801330683,0,82.288,82.003,580,1741,0,31.3369963369963
7132,"DE",TRUE,"beta",9871,0.028467227,15.156764,0.59714085,0.613287053250339,2.70391871922678,3.66981389090859,3.76904267583182,2.7039187230181,3.30494505494505,7.43968420693386,20.6358148759616,0.989221675007943,45,51,6,191,202,5.75916227351224,0,89.787,89.445,410,1231,0,49.2399267399267
181,"DE",TRUE,"beta",5685,0.09533861,20.907028,0.81713957,0.769337027171232,5.84998506072453,3.87139760350726,3.64492142178368,5.84998506637255,2.73626373626374,5.58156305651438,29.961478456251,0.978686457302195,48,34,14,106,105,0.94339621751513,0,110.74,110.393,970,2911,0,27.8159340659341
1063,"DE",TRUE,"beta",8136,0.074852504,4.8508196,0.1849812,0.184801091726394,0.0973657175068741,1.66088380928027,1.65926667783367,0.0973657179746047,2.75,5.92048965898918,33.821953343851,0.977526657558911,3,2,1,100,117,16.99999983,0,76.901,76.6709999999999,430,1291,0,26.6309523809524
7729,"DE",TRUE,"beta",9285,0.19493808,5.5812263,1.0391006,1.00303471928517,3.47087478152992,4.22762244973227,4.080886968125,3.4708747840492,1.71978021978022,6.91470800635767,8.83522636112114,0.996907840333907,9,14,5,478,475,0.627615061448504,0,41.6289999999999,41.467,380,1141,0,36.242673992674
14474,"DE",TRUE,"beta",9890,0.15318504,15.508485,0.20905243,0.202704205865617,3.03666601914973,1.22735679267011,1.19008606583509,3.03666603120145,3.44230769230769,6.11272317509836,54.2941270583089,0.967737652989291,4,2,2,96,97,1.04166665581597,0,95.461,95.185,300,901,0,27.3983516483516
11287,"DE",TRUE,"beta",9151,0.019451426,4.108356,0.5549117,0.542649159377431,2.20981835496898,4.01636055199221,3.92760627915261,2.20981835840108,2.17032967032967,7.20309762425968,8.86075479462405,0.995389000535853,27,26,1,390,410,5.12820511505588,0,50.78,50.626,370,1111,0,31.1446886446886
4772,"DE",TRUE,"beta",8791,0.13047434,20.239635,0.08803814,0.0887584075645046,0.818131273926643,1.08271129820565,1.09156929804323,0.818131282463929,2.98626373626374,4.61513277701201,52.2012997828076,0.933242860217412,2,3,1,64,58,9.37499985351563,0,120.188,119.834,340,1021,0,19.2362637362637
1853,"DE",TRUE,"beta",7160,0.12472067,5.3755107,0.52234757,0.492850899406302,5.64694319095396,4.03009768258468,3.80252035547349,5.64694320036349,1.89010989010989,6.12820895979772,12.6260229645793,0.994256612460383,17,16,1,293,274,6.48464161609337,0,71.994,71.6980000000001,650,1951,0,24.1510989010989
13166,"DE",TRUE,"beta",6662,0.1864305,3.9568443,0.68447816,0.646210175597787,5.59082620639127,3.99934208869544,3.77574582279075,5.59082621316134,1.42582417582418,5.55862857621839,8.16488742598326,0.996170779268564,12,13,1,362,359,0.828729279478648,0,40.855,40.6849999999999,470,1411,0,18.974358974359
9630,"DE",TRUE,"beta",9558,0.03327056,20.577284,0.24767755,0.244764329700915,1.17621491625802,2.11244199533242,2.0875951373857,1.17621492045019,4.68406593406593,6.86586556015408,48.9584660269605,0.94857420824558,101,98,3,81,78,3.70370365797897,0,152.71,152.198,460,1381,0,37.3553113553114
9687,"DE",TRUE,"beta",7147,0.023506366,8.867449,0.9405699,0.912697281955227,2.9633755040576,4.33388166723672,4.20545247939844,2.96337550652446,1.8543956043956,5.41999756700809,13.5377350468003,0.994538530272954,30,29,1,239,273,14.2259413630714,0,67.779,67.5270000000001,580,1741,0,26.6996336996337
16659,"DE",TRUE,"beta",5191,0.29204392,12.249292,0.22474498,0.213421939066641,5.03817299188498,2.13837554043356,2.030640481011,5.03817301194619,1.98626373626374,4.27264490748933,23.4085645215228,0.986315051995259,2,2,0,124,119,4.03225803199792,0,37.1760000000002,37.0419999999999,330,991,0,21.7655677655678
8908,"DE",TRUE,"beta",6818,0.22352596,10.88368,0.9001934,0.821292557775011,8.76487676285346,3.99788424126134,3.64747461400398,8.76487677039774,2.42857142857143,7.74986706727538,14.0173861254056,0.986974509813186,12,19,7,224,224,0,0,69.0320000000002,68.7380000000001,640,1921,0,32.0833333333333
5554,"DE",TRUE,"beta",7938,0.20975056,7.856185,0.33594215,0.340269354525742,1.28808025812207,2.15142636272622,2.17913846105502,1.28808026135759,2.53021978021978,6.62475377937646,20.8643091772406,0.989337170694178,15,19,4,198,181,8.58585854249566,0,38.0320000000002,37.8780000000002,260,781,0,32.4130036630037
13642,"DE",TRUE,"beta",7821,0.23040532,18.803707,0.84086126,0.798105534763151,5.08475383751191,3.90840378529776,3.70967107360302,5.08475384225801,2.8543956043956,6.91212503702534,23.3642865933995,0.986862402565756,22,30,8,188,171,9.04255314339068,0,85.8040000000001,85.4359999999999,550,1651,0,37.4368131868132
