"sim_idx","generation","epsilon","next_epsilon","accept_rate","n_sims","ess"
14431,6,26.2174647873417,16.8519725105441,0.333333333333333,492,198.260845045622
13765,1,NA,65.7529503959031,1,200,200
13765,2,65.7529503959031,63.8238880063803,0.350262697022767,376,196.314253518139
13765,3,63.8238880063803,61.3121513672518,0.40650406504065,400,197.063591923689
13765,4,61.3121513672518,57.7674974658595,0.405679513184584,410,196.162850080167
13765,5,57.7674974658595,51.8957150617808,0.393700787401575,425,196.090276494525
13765,6,51.8957150617808,42.0695780644336,0.364963503649635,451,196.990954484796
14068,1,NA,74.5397307323443,1,200,200
14068,2,74.5397307323443,70.8379705196921,0.332778702163062,418,195.501108635815
14068,3,70.8379705196921,64.4890706487547,0.364963503649635,462,195.789841547855
14068,4,64.4890706487547,56.8895076986004,0.417536534446764,394,197.499814339607
14068,5,56.8895076986004,43.0900325422865,0.399201596806387,428,193.097509197007
14068,6,43.0900325422865,28.9533776279592,0.353982300884956,468,197.719624412202
2974,1,NA,79.9412638298586,1,200,200
2974,2,79.9412638298586,73.6099800828053,0.30441400304414,439,196.616051890108
2974,3,73.6099800828053,64.4689648287249,0.361663652802893,460,195.859557529516
2974,4,64.4689648287249,50.880323488182,0.36697247706422,464,195.66733709803
2974,5,50.880323488182,34.2591655663639,0.346020761245675,468,196.510191929298
2974,6,34.2591655663639,20.5624234158434,0.364298724954463,451,198.347392717267
7369,1,NA,126.38963088358,1,200,200
7369,2,126.38963088358,120.008361612526,0.321027287319422,405,196.337487529648
7369,3,120.008361612526,109.816367682933,0.398406374501992,405,197.474535116412
7369,4,109.816367682933,93.5917950434434,0.333333333333333,485,196.979007073453
7369,5,93.5917950434434,71.0820123807412,0.352733686067019,451,197.369860213067
7369,6,71.0820123807412,47.0894087592901,0.4149377593361,398,196.468596977561
7974,1,NA,75.7897519347896,1,200,200
7974,2,75.7897519347896,71.1112914280278,0.364298724954463,373,195.813660368068
7974,3,71.1112914280278,62.6108667767137,0.423728813559322,395,196.513783325392
7974,4,62.6108667767137,50.6892058208917,0.329489291598023,498,197.31480933891
7974,5,50.6892058208917,33.9516951400476,0.384615384615385,438,197.159103984277
7974,6,33.9516951400476,21.2565339849836,0.402414486921529,416,195.652065314959
17184,1,NA,68.439874911542,1,200,200
17184,2,68.439874911542,65.2264648614896,0.341296928327645,398,196.582996069563
17184,3,65.2264648614896,60.8399697130294,0.333889816360601,499,196.502985932373
17184,4,60.8399697130294,51.7148940181225,0.364298724954463,465,195.658463947854
17184,5,51.7148940181225,40.6256655623839,0.321027287319422,510,197.554500665394
17184,6,40.6256655623839,25.8764076712828,0.369685767097967,466,197.785126600475
2045,1,NA,48.4108320128007,1,200,200
2045,2,48.4108320128007,43.2390554632362,0.332225913621262,400,197.250496538708
2045,3,43.2390554632362,35.9810654208155,0.342465753424658,482,196.93230207216
2045,4,35.9810654208155,27.4266006368078,0.380952380952381,429,196.60518985502
2045,5,27.4266006368078,18.8899223249609,0.392927308447937,434,197.714549993089
2045,6,18.8899223249609,11.1706825792058,0.407331975560081,429,198.876112522011
4977,1,NA,89.6767135560425,1,200,200
4977,2,89.6767135560425,80.5361921476788,0.34965034965035,374,197.142214414568
4977,3,80.5361921476788,67.5065822453292,0.394477317554241,422,196.969864713164
4977,4,67.5065822453292,51.0927019879556,0.323101777059774,515,196.593826026043
4977,5,51.0927019879556,30.5132122536906,0.387596899224806,429,196.994389616778
4977,6,30.5132122536906,17.3965079327403,0.354609929078014,488,199.092087555627
7121,1,NA,28.9691476492841,1,200,200
7121,2,28.9691476492841,26.6667535185229,0.329489291598023,399,197.696222561763
7121,3,26.6667535185229,23.2610824493177,0.36231884057971,458,197.182887037367
7121,4,23.2610824493177,17.6138788583499,0.36697247706422,461,195.993143175142
7121,5,17.6138788583499,11.0819286888074,0.369685767097967,468,198.419269885716
7121,6,11.0819286888074,7.63906704557002,0.350262697022767,532,197.960314393444
13631,1,NA,58.7269344279793,1,200,200
13631,2,58.7269344279793,50.599380685233,0.33955857385399,375,197.282446019097
13631,3,50.599380685233,40.7314095197388,0.362976406533575,475,196.691798722698
13631,4,40.7314095197388,28.0394467997581,0.378787878787879,443,197.968461503792
13631,5,28.0394467997581,17.3708683935905,0.37243947858473,469,196.934150283357
13631,6,17.3708683935905,9.86961698444477,0.374531835205993,497,199.043854423948
15546,1,NA,55.5449494019678,1,200,200
15546,2,55.5449494019678,52.3271880092865,0.328407224958949,401,195.750546135624
15546,3,52.3271880092865,47.057122387221,0.40650406504065,418,195.533301865307
15546,4,47.057122387221,39.2363847104142,0.354609929078014,455,197.314225322756
15546,5,39.2363847104142,27.2500375937754,0.349040139616056,481,196.799216782486
15546,6,27.2500375937754,16.1278757223982,0.363636363636364,474,198.184612686038
2736,1,NA,41.6455766928055,1,200,200
2736,2,41.6455766928055,39.7077718859236,0.384615384615385,359,195.746128438158
2736,3,39.7077718859236,36.7641329616172,0.364963503649635,446,197.795896510245
2736,4,36.7641329616172,31.5116348897462,0.381679389312977,452,196.672793257173
2736,5,31.5116348897462,24.9285126267596,0.37243947858473,440,196.870147505571
2736,6,24.9285126267596,17.1558682974455,0.324675324675325,521,196.339567670093
17584,1,NA,126.734818209733,1,200,200
17584,2,126.734818209733,117.567536549149,0.405679513184584,335,195.094973990958
17584,3,117.567536549149,104.164154903511,0.389863547758285,429,196.108255629124
17584,4,104.164154903511,84.7260892185693,0.364298724954463,443,196.59070026608
17584,5,84.7260892185693,62.2049810652466,0.388349514563107,428,196.602351752915
17584,6,62.2049810652466,36.8350414620575,0.371057513914657,440,198.342224114732
1208,1,NA,83.2168975877522,1,200,200
1208,2,83.2168975877522,79.1044829860288,0.328407224958949,420,196.633143230797
1208,3,79.1044829860288,70.6593539114032,0.408997955010225,408,196.812633876094
1208,4,70.6593539114032,61.9659212521615,0.304878048780488,505,198.546968980615
1208,5,61.9659212521615,48.470489886148,0.369685767097967,463,194.690102996867
1208,6,48.470489886148,31.0458495263947,0.394477317554241,433,196.973678419259
17060,1,NA,75.1457155735151,1,200,200
17060,2,75.1457155735151,69.3591780989389,0.371747211895911,377,194.479942008422
17060,3,69.3591780989389,58.18212581958,0.411522633744856,397,196.467469773345
17060,4,58.18212581958,43.4272501530985,0.367647058823529,455,197.127306471099
17060,5,43.4272501530985,28.0696933447785,0.373831775700935,452,198.683977570119
17060,6,28.0696933447785,15.3146940136945,0.36036036036036,505,198.745269724109
8327,1,NA,69.601750930407,1,200,200
8327,2,69.601750930407,61.0373414328969,0.315457413249211,455,196.539768605425
8327,3,61.0373414328969,48.6988769430009,0.34965034965035,462,197.108059936246
8327,4,48.6988769430009,33.7869455760008,0.368324125230203,439,198.296303007116
8327,5,33.7869455760008,20.6778650515261,0.359066427289048,488,197.385767928508
8327,6,20.6778650515261,12.400745253089,0.388349514563107,485,198.264278697145
6848,1,NA,28.148886635884,1,200,200
6848,2,28.148886635884,26.1025522678057,0.351493848857645,390,194.278410292593
6848,3,26.1025522678057,22.6109197174567,0.373831775700935,418,197.887597223213
6848,4,22.6109197174567,17.9191554681453,0.368324125230203,472,196.075685880094
6848,5,17.9191554681453,12.9169655244843,0.369685767097967,449,197.497574051866
6848,6,12.9169655244843,8.64818612248222,0.4,455,197.702171383459
14636,1,NA,113.368048584244,1,200,200
14636,2,113.368048584244,105.296852166369,0.369685767097967,373,196.173626930261
14636,3,105.296852166369,94.6802122048993,0.383141762452107,442,196.400727386914
14636,4,94.6802122048993,76.9710231451612,0.391389432485323,430,195.490412347296
14636,5,76.9710231451612,49.5935581756463,0.409836065573771,411,196.563468387879
14636,6,49.5935581756463,26.0450580886573,0.37243947858473,454,198.807216941383
10418,1,NA,73.9166744429803,1,200,200
10418,2,73.9166744429803,67.0964826273683,0.36101083032491,368,195.76181434273
10418,3,67.0964826273683,57.908647232572,0.347222222222222,471,196.355395898247
10418,4,57.908647232572,42.5781439937085,0.384615384615385,448,195.601456580968
10418,5,42.5781439937085,28.8618345648517,0.389863547758285,411,197.575360212957
10418,6,28.8618345648517,16.8211290637274,0.4,436,198.501931280194
10599,1,NA,59.1086713480335,1,200,200
10599,2,59.1086713480335,51.6178825278998,0.283687943262411,470,198.020183334561
10599,3,51.6178825278998,39.593540062297,0.344234079173838,478,197.4337507724
10599,4,39.593540062297,26.0730420818788,0.355871886120996,470,197.901340059497
10599,5,26.0730420818788,14.766028043836,0.364298724954463,483,199.326502147231
10599,6,14.766028043836,9.21315098927236,0.359712230215827,547,199.465100406761
15505,1,NA,89.7441626009191,1,200,200
15505,2,89.7441626009191,82.5976514128248,0.338409475465313,386,197.227683934907
15505,3,82.5976514128248,73.9276053886343,0.359712230215827,476,196.743155639666
15505,4,73.9276053886343,61.0133833818312,0.3584229390681,465,194.566577205759
15505,5,61.0133833818312,43.4038484347671,0.35778175313059,438,197.133313719523
15505,6,43.4038484347671,25.8956744976345,0.4,440,196.372308839883
13068,1,NA,34.4296940710696,1,200,200
13068,2,34.4296940710696,30.3460514635517,0.322061191626409,430,196.950803861338
13068,3,30.3460514635517,25.9128622248138,0.333333333333333,499,197.032500921653
13068,4,25.9128622248138,19.2238803382328,0.36563071297989,453,197.085395134546
13068,5,19.2238803382328,12.7169009872558,0.404858299595142,424,197.883181507143
13068,6,12.7169009872558,8.83314896238702,0.355239786856128,528,198.228438473078
1090,1,NA,68.3445246101512,1,200,200
1090,2,68.3445246101512,62.2240942272314,0.28169014084507,482,197.975350019567
1090,3,62.2240942272314,54.8820784103408,0.353982300884956,491,195.484672921554
1090,4,54.8820784103408,43.1357147032994,0.361663652802893,459,196.648894019579
1090,5,43.1357147032994,31.2138090608573,0.369685767097967,456,197.125281178805
1090,6,31.2138090608573,18.8372374908373,0.40650406504065,426,192.443812522081
3120,1,NA,85.9893092513651,1,200,200
3120,2,85.9893092513651,80.8959416396185,0.333333333333333,411,195.66637594282
3120,3,80.8959416396185,74.3202938668027,0.386847195357834,435,196.125200021308
3120,4,74.3202938668027,64.0539774760349,0.359712230215827,465,197.580172760112
3120,5,64.0539774760349,48.7355711716452,0.431034482758621,408,194.282601978428
3120,6,48.7355711716452,30.8021109934359,0.390625,427,197.26578228025
12766,1,NA,58.595516302022,1,200,200
12766,2,58.595516302022,53.2916544721354,0.33003300330033,404,195.97862575671
12766,3,53.2916544721354,45.4305646011301,0.359712230215827,466,197.193768330431
12766,4,45.4305646011301,31.6524435173934,0.36563071297989,451,197.106405371653
12766,5,31.6524435173934,19.4145842055724,0.31201248049922,540,198.844058989678
12766,6,19.4145842055724,11.4765172061949,0.383877159309021,503,198.889123318347
10480,1,NA,42.1098917903002,1,200,200
10480,2,42.1098917903002,39.9908630922228,0.300751879699248,447,197.315468383965
10480,3,39.9908630922228,36.2705036333955,0.371747211895911,438,196.712001803599
10480,4,36.2705036333955,31.9687838559639,0.3584229390681,448,196.120547517033
10480,5,31.9687838559639,24.6435857380392,0.36563071297989,446,197.05226628855
10480,6,24.6435857380392,16.2770571589339,0.389863547758285,438,195.78384567811
11544,1,NA,46.0876801397459,1,200,200
11544,2,46.0876801397459,41.4610567719181,0.374531835205993,371,196.313768978883
11544,3,41.4610567719181,33.536779151725,0.338409475465313,501,196.741053265919
11544,4,33.536779151725,24.5493007165992,0.373831775700935,462,197.548045681439
11544,5,24.5493007165992,15.9164855012497,0.388349514563107,466,197.985676180097
11544,6,15.9164855012497,10.2934855062149,0.425531914893617,434,198.176730443824
1533,1,NA,53.7186861903137,1,200,200
1533,2,53.7186861903137,50.4056370862726,0.407331975560081,342,194.634419420915
1533,3,50.4056370862726,45.3122406721574,0.348432055749129,464,197.717532260119
1533,4,45.3122406721574,38.8437779855034,0.37593984962406,445,196.602725773742
1533,5,38.8437779855034,28.3754261978278,0.417536534446764,401,194.876691282218
1533,6,28.3754261978278,18.1739667310927,0.363636363636364,452,198.403895649604
8063,1,NA,51.503453949888,1,200,200
8063,2,51.503453949888,46.658367392857,0.353356890459364,386,196.601005765156
8063,3,46.658367392857,40.3271476740419,0.33955857385399,486,197.822183686731
8063,4,40.3271476740419,30.2176364999333,0.389863547758285,424,196.299727435715
8063,5,30.2176364999333,21.1607947079902,0.376647834274953,449,196.380682510481
8063,6,21.1607947079902,12.1581490305428,0.415800415800416,399,198.251661403895
1411,1,NA,117.97023039214,1,200,200
1411,2,117.97023039214,111.741594799816,0.392156862745098,355,194.744728779165
1411,3,111.741594799816,103.361676014166,0.371747211895911,467,196.203682429066
1411,4,103.361676014166,93.0713564908165,0.33955857385399,487,196.773487449753
1411,5,93.0713564908165,78.1964449189468,0.395256916996047,435,195.505223794934
1411,6,78.1964449189468,58.2948187621862,0.411522633744856,409,196.213978050035
9990,1,NA,74.7954260483204,1,200,200
9990,2,74.7954260483204,68.8034573760257,0.337837837837838,377,195.90787100121
9990,3,68.8034573760257,60.2188371555805,0.3584229390681,469,196.73851045316
9990,4,60.2188371555805,48.2414462117799,0.419287211740042,415,197.111341777523
9990,5,48.2414462117799,35.297596390919,0.317965023847377,516,196.185196020006
9990,6,35.297596390919,20.3531829945758,0.421940928270042,390,197.906070075195
7921,1,NA,82.7926869495032,1,200,200
7921,2,82.7926869495032,79.8173908681908,0.35650623885918,385,194.532541421396
7921,3,79.8173908681908,74.6916776500979,0.373134328358209,424,197.867422930224
7921,4,74.6916776500979,67.1738016367069,0.390625,422,197.765358699568
7921,5,67.1738016367069,57.4661356069229,0.373134328358209,465,194.13038884235
7921,6,57.4661356069229,40.5392481634916,0.384615384615385,439,196.450186214917
3200,1,NA,32.1842861842549,1,200,200
3200,2,32.1842861842549,28.4211033895253,0.348432055749129,393,196.890468110285
3200,3,28.4211033895253,24.0759411013657,0.391389432485323,428,196.743500344812
3200,4,24.0759411013657,17.5377526797741,0.408163265306122,421,196.617504890263
3200,5,17.5377526797741,11.1791971100644,0.338409475465313,507,198.036316081306
3200,6,11.1791971100644,8.21859645268322,0.373831775700935,506,198.677489954723
11050,1,NA,69.0402025907181,1,200,200
11050,2,69.0402025907181,61.5706758590961,0.328407224958949,397,196.304561401651
11050,3,61.5706758590961,51.3619393176102,0.397614314115308,423,196.861326672123
11050,4,51.3619393176102,38.9322497003158,0.390625,430,196.256873523095
11050,5,38.9322497003158,25.4588759747069,0.404040404040404,418,198.004718951518
11050,6,25.4588759747069,13.953612239232,0.4,456,198.474373424254
2614,1,NA,46.4288991718962,1,200,200
2614,2,46.4288991718962,45.3250165252048,0.321027287319422,435,196.617263690188
2614,3,45.3250165252048,43.635734935429,0.322061191626409,483,198.015323820145
2614,4,43.635734935429,41.2486096996963,0.328407224958949,497,196.752584396413
2614,5,41.2486096996963,38.1161098090309,0.368324125230203,449,196.18873545993
2614,6,38.1161098090309,31.3270442272298,0.37593984962406,443,197.171607424491
13719,1,NA,102.845641264396,1,200,200
13719,2,102.845641264396,95.3239955067372,0.37593984962406,368,195.446994438572
13719,3,95.3239955067372,84.4979572614563,0.334448160535117,482,196.662982601024
13719,4,84.4979572614563,72.9586941867992,0.373134328358209,460,196.514623983215
13719,5,72.9586941867992,56.0661495489413,0.43010752688172,415,193.33113366473
13719,6,56.0661495489413,35.26046874531,0.391389432485323,420,197.987661631886
16933,1,NA,25.6033243846785,1,200,200
16933,2,25.6033243846785,24.6093091637881,0.350877192982456,366,195.362254513833
16933,3,24.6093091637881,22.9999698731767,0.328947368421053,479,198.652608345011
16933,4,22.9999698731767,20.8861682208379,0.317965023847377,508,198.033214653571
16933,5,20.8861682208379,18.3747198019359,0.347222222222222,485,195.77706327269
16933,6,18.3747198019359,13.7824409224968,0.349040139616056,460,196.893316166931
2546,1,NA,72.4434792865415,1,200,200
2546,2,72.4434792865415,68.8190965781211,0.373831775700935,370,195.982537529874
2546,3,68.8190965781211,63.2636912145939,0.416666666666667,426,194.867642995118
2546,4,63.2636912145939,49.975215395884,0.359712230215827,463,197.372762219172
2546,5,49.975215395884,34.1194828230283,0.306278713629403,517,197.957943548386
2546,6,34.1194828230283,20.0196113404216,0.361663652802893,470,198.344905035704
12594,1,NA,38.2126780438917,1,200,200
12594,2,38.2126780438917,34.7408945672793,0.378787878787879,342,194.858461246634
12594,3,34.7408945672793,29.6770390655056,0.36697247706422,454,196.589202608067
12594,4,29.6770390655056,23.3422539859386,0.421940928270042,402,197.465099246412
12594,5,23.3422539859386,16.3300416936505,0.37593984962406,465,196.801754620431
12594,6,16.3300416936505,10.6815011845553,0.410677618069815,445,198.361595720217
9737,1,NA,46.8304750379084,1,200,200
9737,2,46.8304750379084,44.11943036267,0.336700336700337,425,196.292550318749
9737,3,44.11943036267,40.7537387671321,0.425531914893617,400,196.95785477212
9737,4,40.7537387671321,33.787415041453,0.373831775700935,452,195.534486621323
9737,5,33.787415041453,24.1301368675921,0.34965034965035,461,197.385455021447
9737,6,24.1301368675921,15.2954333805803,0.420168067226891,414,196.147040877427
16398,1,NA,68.5884505593979,1,200,200
16398,2,68.5884505593979,62.1711458121492,0.31496062992126,435,196.110172534827
16398,3,62.1711458121492,51.8190510816598,0.347222222222222,473,197.040933064422
16398,4,51.8190510816598,37.2984442821057,0.398406374501992,418,196.218800177992
16398,5,37.2984442821057,21.3695644954302,0.327332242225859,512,199.310458629368
16398,6,21.3695644954302,12.8558144950581,0.338983050847458,569,199.140814853509
11545,1,NA,76.0551501624724,1,200,200
11545,2,76.0551501624724,72.2721504471283,0.355871886120996,376,195.561919815412
11545,3,72.2721504471283,67.2702210195457,0.364963503649635,465,196.295925747396
11545,4,67.2702210195457,59.7651626847548,0.386100386100386,436,196.193746554707
11545,5,59.7651626847548,48.0739862467342,0.36101083032491,464,195.962152483596
11545,6,48.0739862467342,35.501902782289,0.384615384615385,429,196.359157009118
2664,1,NA,25.689823507051,1,200,200
2664,2,25.689823507051,24.8457327686171,0.312989045383412,423,197.228350129813
2664,3,24.8457327686171,23.6259465713839,0.30441400304414,501,198.408868618391
2664,4,23.6259465713839,21.7138905133325,0.355871886120996,475,195.150538796608
2664,5,21.7138905133325,18.5641045419713,0.337837837837838,480,197.793439324134
2664,6,18.5641045419713,14.4128777838314,0.377358490566038,436,197.574754312924
14301,1,NA,82.3430689384772,1,200,200
14301,2,82.3430689384772,71.8335975913976,0.386847195357834,378,195.195023447976
14301,3,71.8335975913976,58.7868047398699,0.386100386100386,442,195.831348142855
14301,4,58.7868047398699,41.4168526762761,0.37037037037037,438,196.138189812355
14301,5,41.4168526762761,23.3193571877875,0.411522633744856,424,197.736361940185
14301,6,23.3193571877875,13.3164155391348,0.333333333333333,551,199.110262312447
13206,1,NA,41.4226401666492,1,200,200
13206,2,41.4226401666492,38.7180165827286,0.272108843537415,482,197.900067803827
13206,3,38.7180165827286,34.099480932486,0.34965034965035,479,196.278113450179
13206,4,34.099480932486,27.1356734371085,0.388349514563107,411,197.053286089903
13206,5,27.1356734371085,21.1123094459545,0.33112582781457,484,197.295019924512
13206,6,21.1123094459545,11.7961855680993,0.43010752688172,401,198.47008083238
10268,1,NA,42.0080772713015,1,200,200
10268,2,42.0080772713015,39.4013911707018,0.301659125188537,446,197.00877605194
10268,3,39.4013911707018,35.3047526320482,0.346620450606586,460,197.91350243575
10268,4,35.3047526320482,29.0208335441071,0.33955857385399,490,197.093337314969
10268,5,29.0208335441071,21.8814846343062,0.391389432485323,430,196.567047134619
10268,6,21.8814846343062,14.8622370417867,0.435729847494553,393,198.402626542622
1457,1,NA,153.087695642855,1,200,200
1457,2,153.087695642855,139.423464550632,0.333333333333333,386,196.90578934308
1457,3,139.423464550632,120.476750781764,0.342465753424658,474,197.563856974018
1457,4,120.476750781764,89.236259224616,0.35650623885918,476,195.789663429913
1457,5,89.236259224616,51.8511964230013,0.351493848857645,458,196.661678039018
1457,6,51.8511964230013,28.2491123541978,0.36231884057971,457,199.482084333169
3588,1,NA,59.1881855548945,1,200,200
3588,2,59.1881855548945,55.588792491013,0.357142857142857,383,194.641504169851
3588,3,55.588792491013,48.564313017702,0.378071833648393,447,197.216385481272
3588,4,48.564313017702,41.0410037622126,0.386847195357834,436,197.072053806183
3588,5,41.0410037622126,31.7164278881032,0.37593984962406,436,195.979093950692
3588,6,31.7164278881032,19.7164997360172,0.45766590389016,365,197.682288506963
7702,1,NA,47.717575577166,1,200,200
7702,2,47.717575577166,45.9107312918892,0.418410041841004,340,194.680063406261
7702,3,45.9107312918892,43.7450621110292,0.371057513914657,436,197.757051427389
7702,4,43.7450621110292,40.3030457635177,0.380952380952381,454,196.322760089843
7702,5,40.3030457635177,33.7460754587509,0.374531835205993,461,195.498653119972
7702,6,33.7460754587509,23.6741268533162,0.378071833648393,449,197.434017941039
16354,1,NA,87.6895557340006,1,200,200
16354,2,87.6895557340006,81.8564707514847,0.36563071297989,365,192.883786614675
16354,3,81.8564707514847,72.6127485601178,0.341296928327645,465,198.487319051236
16354,4,72.6127485601178,59.6242796366898,0.343053173241852,496,196.610262141828
16354,5,59.6242796366898,40.7864777677937,0.352733686067019,460,196.408345810634
16354,6,40.7864777677937,26.1208556859553,0.33500837520938,494,198.350220798839
5548,1,NA,85.231802437024,1,200,200
5548,2,85.231802437024,78.6947640675198,0.318979266347687,430,196.563266920087
5548,3,78.6947640675198,68.4304684312421,0.35778175313059,473,196.594094080354
5548,4,68.4304684312421,56.2543341992838,0.324149108589951,502,197.213692372277
5548,5,56.2543341992838,38.4154054385221,0.45766590389016,372,194.327614172745
5548,6,38.4154054385221,22.7787312715456,0.373134328358209,443,199.0864034375
19721,1,NA,42.8215198585207,1,200,200
19721,2,42.8215198585207,39.7226031970453,0.301659125188537,455,197.808358155704
19721,3,39.7226031970453,34.2684245451737,0.399201596806387,441,194.932527719373
19721,4,34.2684245451737,26.1177284712917,0.357142857142857,463,197.56561086082
19721,5,26.1177284712917,17.3586659593781,0.336700336700337,503,197.786267758795
19721,6,17.3586659593781,10.4653347548704,0.419287211740042,427,198.540451366105
6052,1,NA,51.8684077718485,1,200,200
6052,2,51.8684077718485,49.4346982607269,0.380952380952381,366,194.547933127115
6052,3,49.4346982607269,45.4653742467943,0.340715502555366,480,196.968631300783
6052,4,45.4653742467943,39.7223536578469,0.350262697022767,479,197.534816377354
6052,5,39.7223536578469,31.7515573219593,0.37037037037037,462,196.160215161717
6052,6,31.7515573219593,21.4716226034964,0.382409177820268,430,196.965502475861
10696,1,NA,64.910755203562,1,200,200
10696,2,64.910755203562,62.1001047202969,0.403225806451613,334,195.138088289659
10696,3,62.1001047202969,57.1271352697748,0.373134328358209,429,197.447043738989
10696,4,57.1271352697748,49.4827774087605,0.350877192982456,470,197.94508251095
10696,5,49.4827774087605,38.0345224030578,0.333333333333333,499,196.900809814409
10696,6,38.0345224030578,26.2124307250298,0.434782608695652,398,196.723055324595
13617,1,NA,54.0006804774775,1,200,200
13617,2,54.0006804774775,51.9846636876754,0.318979266347687,415,195.664982653218
13617,3,51.9846636876754,48.4408949312938,0.4,402,196.384312658807
13617,4,48.4408949312938,43.3305483981142,0.338983050847458,500,197.623853297595
13617,5,43.3305483981142,35.9761384383393,0.353982300884956,478,196.566637131839
13617,6,35.9761384383393,26.3151849135835,0.396825396825397,431,196.658011253999
12042,1,NA,83.5172923717727,1,200,200
12042,2,83.5172923717727,77.9890264906182,0.329489291598023,423,196.799289095962
12042,3,77.9890264906182,69.7480119158882,0.32626427406199,498,197.650987950701
12042,4,69.7480119158882,58.4870947559202,0.396825396825397,424,194.291249727574
12042,5,58.4870947559202,42.5664161599435,0.408163265306122,407,196.233303250558
12042,6,42.5664161599435,24.1731013899215,0.43010752688172,408,198.132745777189
17284,1,NA,43.682263022258,1,200,200
17284,2,43.682263022258,41.8648230858033,0.364298724954463,390,196.168684779133
17284,3,41.8648230858033,38.619492868214,0.361663652802893,448,197.596910364419
17284,4,38.619492868214,33.4008867683463,0.33955857385399,477,197.800665946871
17284,5,33.4008867683463,25.6682917014433,0.37037037037037,446,195.927673477443
17284,6,25.6682917014433,14.8964347310902,0.337268128161889,470,197.395946312231
10532,1,NA,60.9295887892726,1,200,200
10532,2,60.9295887892726,59.0718967430197,0.359066427289048,394,195.699400625838
10532,3,59.0718967430197,56.8206281778672,0.32626427406199,510,196.295986718756
10532,4,56.8206281778672,53.9566379214781,0.380228136882129,443,195.332375248053
10532,5,53.9566379214781,49.0067103006233,0.359712230215827,463,196.671201787264
10532,6,49.0067103006233,41.5944163801069,0.36231884057971,462,196.771370868554
18778,1,NA,82.4713108000513,1,200,200
18778,2,82.4713108000513,79.5784301977124,0.383141762452107,351,191.699968999679
18778,3,79.5784301977124,74.1975570517679,0.37593984962406,426,196.85022754096
18778,4,74.1975570517679,66.629816381553,0.415800415800416,412,197.79745983674
18778,5,66.629816381553,55.6299998919034,0.363636363636364,474,195.555639688945
18778,6,55.6299998919034,40.7257679389797,0.389105058365759,432,195.632838288634
2950,1,NA,51.1271157730895,1,200,200
2950,2,51.1271157730895,44.4363309748262,0.376647834274953,357,196.157442978993
2950,3,44.4363309748262,35.1220523231586,0.341296928327645,480,196.157402277599
2950,4,35.1220523231586,23.5555050647127,0.361663652802893,472,198.206055748301
2950,5,23.5555050647127,14.8968353906418,0.364298724954463,493,197.45613047871
2950,6,14.8968353906418,9.53425887325024,0.395256916996047,484,197.637832994991
7859,1,NA,55.102663862754,1,200,200
7859,2,55.102663862754,51.3880777070816,0.373831775700935,365,195.964950939268
7859,3,51.3880777070816,45.1766297601738,0.340715502555366,491,197.54125283884
7859,4,45.1766297601738,35.8048692693245,0.402414486921529,430,192.023990854593
7859,5,35.8048692693245,21.1529233456382,0.355239786856128,467,198.838389800904
7859,6,21.1529233456382,12.64577912682,0.337268128161889,550,199.414596787076
1393,1,NA,33.9398909411243,1,200,200
1393,2,33.9398909411243,32.7865630180501,0.3690036900369,395,196.957043483646
1393,3,32.7865630180501,30.8626207750788,0.357142857142857,447,197.444712277572
1393,4,30.8626207750788,27.6074756864327,0.362976406533575,459,196.045056984619
1393,5,27.6074756864327,22.6968056272136,0.32,499,197.769873158517
1393,6,22.6968056272136,15.2492998042485,0.362976406533575,465,195.75714045612
13144,1,NA,99.9658529498503,1,200,200
13144,2,99.9658529498503,93.9712937687111,0.366300366300366,385,195.369012322702
13144,3,93.9712937687111,84.144852726619,0.375234521575985,450,193.975495184993
13144,4,84.144852726619,66.7911954316677,0.376647834274953,455,195.63680380842
13144,5,66.7911954316677,48.7340383817173,0.34965034965035,474,198.157904694551
13144,6,48.7340383817173,31.5657153698399,0.4,426,195.018854106098
16931,1,NA,21.3871250221447,1,200,200
16931,2,21.3871250221447,18.9999271403446,0.316455696202532,422,197.040867689012
16931,3,18.9999271403446,14.9132098293069,0.411522633744856,411,197.377457111303
16931,4,14.9132098293069,10.4817129649129,0.37243947858473,448,197.472269379131
16931,5,10.4817129649129,7.33315254096676,0.362976406533575,490,198.26583955561
16931,6,7.33315254096676,5.96348752137424,0.380952380952381,497,199.385316000752
12104,1,NA,53.2424991194765,1,200,200
12104,2,53.2424991194765,49.9406911819694,0.352112676056338,403,196.203014140236
12104,3,49.9406911819694,44.9424832119378,0.389105058365759,434,195.989700947216
12104,4,44.9424832119378,36.1251449635513,0.346020761245675,475,197.581375937617
12104,5,36.1251449635513,24.7189326453863,0.354609929078014,481,196.303865876035
12104,6,24.7189326453863,15.9828048268043,0.359066427289048,469,198.684504550835
6847,1,NA,87.9312592054285,1,200,200
6847,2,87.9312592054285,78.6947055158762,0.283687943262411,465,197.276932121902
6847,3,78.6947055158762,67.1939230341828,0.354609929078014,465,196.780185554327
6847,4,67.1939230341828,53.0110433724412,0.383877159309021,427,194.613852545442
6847,5,53.0110433724412,35.5665527028585,0.368324125230203,465,196.806844277446
6847,6,35.5665527028585,21.4198089885663,0.352112676056338,488,198.566156391477
7077,1,NA,55.8505988084506,1,200,200
7077,2,55.8505988084506,51.0337761309586,0.369685767097967,382,196.119593899965
