sim_idx,mean_time_sec,median_time_sec,n_windows
3461,0.0162032887241558,0.013347107917070389,19
15231,0.021336248622422938,0.012859477894380689,19
7458,0.023252688764937614,0.01185732102021575,19
15884,0.02271912730985174,0.013138222973793745,19
6885,0.023080191452448304,0.01168681401759386,19
15097,0.022863375415143213,0.01325890189036727,19
18684,0.022965773168068967,0.01177345891483128,19
14970,0.02315154823621637,0.01277247816324234,19
803,0.02241887169350919,0.01170469680801034,19
474,0.022620751792074817,0.012551374966278672,19
8608,0.019589909021497556,0.011157296830788255,19
6482,0.02289169695914576,0.013928540982306004,19
18287,0.02538896893690291,0.012179418001323938,19
5557,0.02309019277852617,0.011721152113750577,19
13948,0.023088605388214712,0.01346251112408936,19
8891,0.023334375582635403,0.011717595160007477,19
12521,0.022887511656766658,0.012461618054658175,19
4448,0.019882518124129427,0.011762407841160893,19
484,0.022866065074738703,0.011709705926477909,19
10422,0.022913252138287613,0.012970753945410252,19
19411,0.01961128070558372,0.011690055951476097,19
14900,0.02318398718182978,0.013941918965429068,19
11226,0.023040506694661945,0.013161907903850079,19
19132,0.022933025158157472,0.012284419033676386,19
7920,0.023030871329338926,0.012277737027034163,19
7911,0.023362439223810247,0.013175636064261198,19
2766,0.0230050217605343,0.013484671013429761,19
14865,0.023134698331552118,0.011664770077914,19
16506,0.023010913821819582,0.013348610838875175,19
11688,0.023277285704879386,0.011714750900864601,19
4037,0.023481123468005342,0.012380239088088274,19
856,0.023269550335642538,0.011693140026181936,19
16136,0.02264374173491409,0.012460394063964486,19
8830,0.020118243992328644,0.011697282083332539,19
8803,0.023195775201250064,0.01172820501960814,19
11838,0.022976270509197524,0.01263248990289867,19
3826,0.02349293843450907,0.01186555391177535,19
18127,0.023129356976010297,0.01283470494672656,19
5995,0.02284300076089015,0.011640585958957672,19
503,0.022920570446570452,0.013251864816993475,19
2959,0.02316397212837872,0.011703239055350423,19
7988,0.02331255221935479,0.014157232129946351,19
9640,0.023211244849096004,0.011733446968719363,19
8109,0.022923095825765478,0.0130890270229429,19
5382,0.022532819905073234,0.011201997054740787,19
13951,0.02453918498940766,0.013569585047662258,19
13138,0.023148622952009503,0.012418023077771068,19
17987,0.023135598050430417,0.011656251968815923,19
13435,0.023396487776680214,0.013062622863799334,19
7725,0.02339642061116664,0.011830383911728859,19
12033,0.022459441318029637,0.013098610797896981,19
8129,0.022791333631367275,0.011618008837103844,19
12787,0.020131572002643032,0.011295933043584228,19
8292,0.020144262240807478,0.011645115911960602,19
18321,0.02137026145417047,0.01164781185798347,19
13060,0.01887471143058256,0.0063691530376672745,19
3295,0.018697508672056228,0.011711637023836374,19
8957,0.02297503472992072,0.013200765009969473,19
115,0.02232891034432932,0.011622115969657898,19
5647,0.023058194471032994,0.013056945987045765,19
12624,0.02271241333188587,0.01162895211018622,19
14747,0.02276795696908314,0.012657854938879609,19
7181,0.023568471121650777,0.011678519891574979,19
1710,0.023428068949693914,0.01348037994466722,19
15957,0.023433421542377847,0.011667242040857673,19
5817,0.023203211799754125,0.014621666865423322,19
