"sim_idx","method","pred_beta","pred_R0","true_beta","true_R0","smape","mae","pearson_r","err_beta_pct","err_R0_pct","time_sec","n_model_runs"
18085,"NelderMead",10.0005,42.4168434971804,0.3502094,1.4854034,96.8550190931697,14.9285714285714,0.771165676328491,2755.5772632031,2755.5773803386,17.871,500
18085,"DE",0.379178652546771,1.60827574246769,0.3502094,1.4854034,34.0607922952612,2.39148351648352,0.981381666665784,8.27198029144015,8.27198473274596,67.91,500
18149,"BiLSTM",1.02098596096039,4.67986726760864,1.0882468,4.806504,11.9422695733007,1.18406593406593,0.99582613080502,6.18066040163057,2.63469524609483,NA,500
18149,"ABC",4.48702396425046,19.8180204171358,1.0882468,4.806504,18.8578360644523,4.59752747252747,0.943638313923756,312.316761625254,312.316736179472,43.516,500
18149,"ABC-SMC",1.74390450967212,7.70237365647554,1.0882468,4.806504,14.2865170397388,2.41071428571429,0.985761109001004,60.2489903643288,60.2489804746972,29.135,500
18149,"NelderMead",10.0005,44.1696132582776,1.0882468,4.806504,20.4594659924551,5.47664835164835,0.915342313099287,818.955148776913,818.95509206437,12.143,500
18149,"DE",1.02242236303542,4.51577424747648,1.0882468,4.806504,11.366470314382,1.18818681318681,0.995724910451307,6.04866809299003,6.04867389111746,25.386,500
18153,"BiLSTM",0.482938855886459,2.48828935623169,0.2042067,1.0261806,19.6326866720159,5.47527472527473,0.952749124354,136.495108087276,142.480646801517,NA,500
18153,"ABC",0.222509747046796,1.11815724424754,0.2042067,1.0261806,11.4701884556017,1.4010989010989,0.990504131180104,8.96300025748226,8.963007510329,29.627,500
18153,"ABC-SMC",1.82987858575645,9.19551625901001,0.2042067,1.0261806,35.0606584021629,9.21978021978022,0.889553647461328,796.091355355359,796.091415001415,26.545,500
18153,"NelderMead",10.0005,50.2545693818339,0.2042067,1.0261806,37.4651543337646,10.4478021978022,0.872362277654805,4797.24382206852,4797.24414804118,11.97,500
18153,"DE",0.203219009206792,1.02121731892308,0.2042067,1.0261806,11.5142393470175,1.27884615384615,0.992001587927852,0.483672079911412,0.483665455858551,39.973,500
18182,"BiLSTM",0.738617718219757,3.1892237663269,0.7865154,3.2441332,13.2700246514968,1.47115384615385,0.994429171402013,6.08985936959949,1.69257642297473,NA,500
18182,"ABC",0.817695178017207,3.37274026932588,0.7865154,3.2441332,15.0392062525139,1.79532967032967,0.99296937233019,3.96429339046722,3.96429682128581,38.745,500
18182,"ABC-SMC",1.42259386367046,5.86776067645624,0.7865154,3.2441332,29.5108264286064,7.89285714285714,0.893803052268159,80.8729827375866,80.8729887063896,27.415,500
18182,"NelderMead",10.0005,41.2489763547116,0.7865154,3.2441332,40.2164331432423,15.8324175824176,0.552544094647982,1171.49449330553,1171.49453526482,11.839,500
18182,"DE",0.742958027296474,3.06447258642022,0.7865154,3.2441332,13.3592944574935,1.42857142857143,0.994744225251291,5.53801905258643,5.53801593534387,26.947,500
18238,"BiLSTM",0.778907537460327,3.32041168212891,0.76416695,3.0848389,18.4522841495381,2.19230769230769,0.990218769112334,1.92897474306199,7.63646951316992,NA,500
18238,"ABC",0.761999395752602,3.07608891919472,0.76416695,3.0848389,17.4211672187041,2.23214285714286,0.989980350096837,0.28364930561285,0.283644659864676,62.092,500
18238,"ABC-SMC",1.10321757161036,4.45354073298154,0.76416695,3.0848389,34.820438503132,6.28846153846154,0.947252718392251,44.3686581329328,44.3686648590156,41.966,500
