sim_idx,mean_time_sec,median_time_sec,n_windows
17268,0.01953460221595474,0.01049743901239708,19
8948,0.019510974154783117,0.010427301982417703,19
19450,0.019484104677471088,0.01050506898900494,19
4149,0.01949108452965064,0.010457775031682104,19
5099,0.019511837567398816,0.0104931759997271,19
9512,0.01952198905392403,0.010634384991135448,19
13259,0.019524380580007442,0.010546717036049813,19
17360,0.019516675880080776,0.010459307988639921,19
17037,0.019530480580502434,0.010490028013009578,19
3335,0.019541260216532175,0.01052333100233227,19
17585,0.01951392736947654,0.010458872013259679,19
19819,0.019474847989745046,0.010449463967233896,19
13728,0.019541265740132843,0.010505876038223505,19
9893,0.019517524419107327,0.010534021945204586,19
7650,0.019561917891750408,0.010663336026482284,19
2238,0.019493296996714843,0.010434161988086998,19
14204,0.019515989412627135,0.010395937948487699,19
251,0.01950171883646889,0.010458589007612318,19
8196,0.019540111050254813,0.01054074801504612,19
4706,0.02032882478517039,0.010600370005704463,19
8143,0.020442470056494993,0.015085803985130042,19
2714,0.019505195108266843,0.01047891704365611,19
18079,0.01948770831375824,0.010464174032676965,19
9529,0.01953158522098276,0.010494120011571795,19
10341,0.019529387799067127,0.010522146010771394,19
15290,0.019533430535566845,0.010568805038928986,19
326,0.019505420626190147,0.010526827943976969,19
4980,0.01952642263035829,0.010536449030041695,19
7438,0.019458257106108295,0.010430711961816996,19
6647,0.019549520324768598,0.01059972500661388,19
6258,0.01948004231886252,0.010406603978481144,19
9047,0.019507504371607576,0.01046087103895843,19
3393,0.0195165023783614,0.01046146301086992,19
17664,0.019684086418955735,0.010542939009610564,19
19414,0.019582590477320513,0.010585814015939832,19
16117,0.01972845979463799,0.010522462020162493,19
1337,0.02012522120371853,0.010857318004127592,19
3168,0.02014667567747988,0.011103910976089537,19
12860,0.019898630004670275,0.010756576026324183,19
19814,0.020008351368903134,0.01087715697940439,19
2393,0.020038665103799615,0.01078019296983257,19
19915,0.0201761841584046,0.010865819989703596,19
15179,0.020293400053081934,0.010989663016516715,19
5923,0.019758339263621326,0.01071254099952057,19
16297,0.019772112577859508,0.010476447001565248,19
2743,0.01968479684039362,0.01047491398639977,19
5005,0.0196345154300185,0.01046708703506738,19
18716,0.01964095942247169,0.010617760010063648,19
19613,0.019693822207811632,0.010547154990490526,19
11643,0.019632552741217967,0.010561719012912363,19
4119,0.01962465694554052,0.010508336999919266,19
2090,0.019860600743222198,0.011939632007852197,19
7443,0.019716267688444963,0.010583129012957215,19
8731,0.019693616838929683,0.01058612996712327,19
14404,0.019753607792632754,0.010613946011289954,19
5702,0.02029936189003485,0.010597134998533875,19
3800,0.019720772627471506,0.010576475004199892,19
11419,0.01970502794842775,0.01068201701855287,19
2008,0.0197357730020916,0.010579478985164315,19
1493,0.01981941715654868,0.01075313298497349,19
9282,0.019747538473702184,0.010695695993490517,19
7789,0.019724895473030444,0.01079980400390923,19
3848,0.019731046408292298,0.010556081018876284,19
15650,0.01979226946806241,0.010700375016313046,19
19143,0.019740272043763024,0.010536156012676656,19
18551,0.019778325580869262,0.010655833000782877,19
19249,0.01971467632775832,0.010611570032779127,19
4194,0.01977617620784593,0.01063987601082772,19
1512,0.019774222584122692,0.010678059014026076,19
2748,0.019723288258415107,0.010644709982443601,19
18211,0.01975137942568644,0.010813663015142083,19
3733,0.019830369580488064,0.010613750026095659,19
7654,0.020336494214318105,0.01097236096393317,19
2346,0.020106348582837535,0.011010980990249664,19
2519,0.019979500306745696,0.01068459899397567,19
718,0.02014386741517994,0.010833768988959491,19
139,0.020310446105309223,0.010915738996118307,19
17947,0.021300454204289342,0.011378755036275834,19
17762,0.022734018572679673,0.012098826002329588,19
2444,0.022680202480650655,0.012432821036782116,19
5198,0.022164783844920367,0.011889524990692735,19
1402,0.022962161005891272,0.012595198000781238,19
16321,0.023008929118268975,0.012084441026672721,19
1730,0.02357068957797693,0.012664916983339936,19
9260,0.021109499784774687,0.01254332100506872,19
3721,0.02014215562590643,0.010837657959200442,19
17840,0.020018430258220945,0.01112359098624438,19
19736,0.019745891837182603,0.010622756963130087,19
8121,0.019812428472122473,0.010717045981436968,19
9531,0.019753095577470958,0.010641330969519913,19
